noticia,neutro_dia,dia,neutro_semana,semana,neutro_mes,mes
"Ainda com suporte na preocupação com oferta global, café estende os ganhos nesta 6ª feira",0,0,0,0,0,1
"Após pressão do financeiro, arábica testa novas altas nesta manhã em NY",0,1,0,1,0,1
Cafeicultor mineiro supera desafios climáticos com auxílio da irrigação,0,1,0,1,0,1
"De olho no macro, café acompanha dia de baixas em NY e Londres",1,1,0,1,0,1
Café/Cepea: Quebra da produção e valores internos mais atrativos limitam embarques,1,1,0,1,0,1
Mercado futuro do café finaliza a sessão desta 3ª feira com recuo nas Bolsas de NY e Londres,1,1,0,1,0,1
Mercado do café trabalha com quedas na tarde desta 3ª feira em NY e Londres,0,0,0,1,0,1
Feira do Cerrado reúne produtores de café em Monte Carmelo,0,0,1,1,0,1
Café começa o dia com ajustes e recua em Nova York e Londres nesta 3ª feira,0,0,0,1,0,1
"Colômbia avança a passos lentos, mercado teve nova preocupação com oferta e encerra com alta",0,0,0,1,0,1
"Café: Mercado testa novas altas, mas sem avanços significativos nesta 2ª feira",0,0,0,0,0,1
"Café em SP: Chuvas recuperam déficit hídrico no cafezal, mas IAC alerta para tratos fitossanitários",0,0,0,0,0,1
EUA: Cecafé se une a entidades globais para debater desafios e oportunidades do setor,0,0,0,0,0,1
Feira do Cerrado: mais de 6 mil visitantes em busca de produtividade,0,1,0,1,0,1
"Com negociação lenta, café começa semana com baixas em Nova York",0,1,1,0,0,1
"Em todas as pontas da cadeia, Brasil tem pelo menos 30 mil mulheres a frente dos negócios cafeeiros no país",1,0,0,0,0,1
"Café tem semana marcada por queda nas exportações do Brasil e da Colômbia, mas tem queda no acumulado",1,0,0,0,0,1
Mercado reage aos números do Brasil e arábica avança mais de 1% em Nova York,1,0,1,0,0,1
Safras eleva previsão para café do Brasil 22/23 e vê lentas vendas do novo ciclo,1,1,1,1,0,1
"Após confirmação de queda nos embarques, café abre com ajustes técnicos em NY",0,1,0,1,0,1
"Exportação de café do Brasil cai 33% em fevereiro, para 2,4 milhões de sacas",0,1,0,1,0,1
Mercado futuro do café finaliza a sessão desta 5ª feira com queda na Bolsa de NY,0,1,0,1,0,1
"Mercado do café opera com queda na tarde desta 5ª feira em NY, enquanto avança em Londres",0,1,0,1,0,1
"Aguardando dados oficiais do Brasil, café mantém quedas nesta 5ª feira em NY",0,0,1,0,0,1
Café não consegue superar preocupação com a demanda e tem dia de forte baixa em NY,0,0,1,0,0,1
Agricultura Regenerativa e Boas Práticas Agrícolas foram temas do seminário realizado pelo Clube illy do Café,0,0,0,0,0,1
Incertezas com a demanda pesam e café recua mais de 3% em NY,0,0,0,0,0,1
Café/Cepea: Cotações do arábica e do robusta oscilam no BR,0,0,0,0,1,0
"Mantendo volatilidade acentuada, café volta operar no negativo nesta 4ª feira em Nova York",0,0,0,0,1,0
Estoques certificados têm nova baixa e café avança mais de 1% em NY,0,0,0,0,1,0
ICE tem 53 mil sacas de café pendentes: Mercado cheio de dúvidas e recuperação ainda lenta dos estoques,0,0,0,0,0,0
"Sem novidades e com poucos negócios, arábica tem dia de ajustes nos preços",0,0,0,0,1,0
Café especial: baristas disputam vaga para representar o Brasil em campeonato mundial na Grécia,1,0,0,0,1,1
"Café tem ajustes nos preços, mas preocupação com oferta pode sustentar preços",1,1,0,0,0,0
Café tem suporte em números da Colômbia e encerra com valorização em Nova York,1,1,0,0,0,0
"Em dia de números da Colômbia, café volta a testar novas altas em Nova York",1,0,0,0,0,0
Colômbia reporta 10% de alta na produção de arábica em fevereiro; exportação tem queda,1,0,1,0,1,0
"Monitorando oferta, café arábica começa semana com ajustes técnicos em Nova York",1,1,0,0,1,0
Café: Semana marcada por volatilidade e com pressão arábica recua mais de 5% em NY,1,0,0,0,0,0
"Pressionado pela oferta global, café mantém baixas em Nova York nesta 6ª feira",0,0,0,0,0,0
32º Prêmio Ernesto Illy de Qualidade Sustentável do Café para Espresso revela os melhores produtores de café do país,1,0,0,0,0,0
"Após alta nas exportações de Honduras, café estende baixas em NY nesta 6ª feira",1,0,0,0,0,0
"Café tem dia de altos e baixos, mas encerra com ajustes técnicos em Nova York",0,0,0,0,0,0
"Com 21,3 milhões de sacas, Brasil tem queda no consumo de café no mercado interno em 2022",0,0,0,0,0,0
"""Área desmatada não deveria ser um problema para os cafés do Brasil"", afirma presidente da illy",0,0,0,0,0,0
"Após baixa e números da Secex, café tenta avançar em NY nesta 5ª feira",0,0,0,0,0,0
"Arábica encerra com correção, enquanto conilon avança com preocupação com oferta vietnamita",0,0,0,0,0,0
"Brasil exporta 42% a menos de café em fevereiro, aponta Secex",0,0,0,0,0,0
Ruanda registra aumento de 34% nas exportações de café em 2022,0,0,0,0,0,0
"Direções opostas: Arábica recua mais de 2%, enquanto conilon avança mais de 1% nesta 4ª",0,1,0,0,0,0
Indicações Geográficas de café terão plataforma com origem controlada,1,1,0,0,0,0
"Repleto de incertezas em relação a oferta, café arábica volta a recuar em Nova York",0,0,0,0,0,0
Café/Cepea: Média mensal do arábica é a maior desde nov/22,0,0,0,0,0,0
"Cecafé: A parlamentares, agro apresenta premissas para evitar acúmulo de tributos ao setor",0,0,0,0,0,0
Café não consegue avançar em Nova York e encerra com estabilidade,0,0,0,0,0,0
"Café tenta avançar em NY, mas dúvidas em relação a produção limitam ganhos",0,0,0,0,0,0
"Exportações de café do Vietnã caem 13,1% no 1º bimestre",0,0,0,0,0,0
Nova York testa novas altas para o café nesta 3ª feira: Mercado acompanhando estimativas de safra,0,0,0,0,0,0
"Acompanhando chuvas nos Brasil, café começa a semana com pressão em Nova York",0,0,0,0,0,0
Café mantém viés de baixa e volta a ser negociado abaixo de 190 cents/lbp,1,1,0,0,0,0
CNC e OCB debatem sobre contratação temporária para colheita da safra cafeeira,1,1,0,0,0,0
"No Brasil, evento mundial debate sustentabilidade, novas regras do comércio global e ESG no café",1,1,0,0,0,0
"Café abre com desvalorização, mantendo foco nas chuvas do Brasil e na comercialização lenta",1,0,0,0,0,0
Educar para Transformar: O mundo repleto de oportunidades que nasce através da cafeicultura,0,0,0,0,0,0
"Apesar da baixa das últimas sessões, arábica avançou 1,08% no acumulado semanal em NY",0,0,0,0,0,0
"Café tem dia mais tranquilo, mas ainda se mantém do lado negativo nesta 6ª feira",0,0,0,0,0,0
Cecafé: Entidades debatem manutenção do papel de agências reguladoras no Brasil,0,0,0,0,0,0
"Em semana de ritmo lento, café estende baixas em Nova York e Londres",0,0,0,0,0,0
Café/Cepea: Recesso de carnaval deixa mercado em ritmo lento,0,0,0,0,0,0
"Exportação de café do Brasil cai em fevereiro, expectativa de safra é revisada para baixo",0,0,0,0,0,0
"Sem novidades, mas com ajustes, arábica tem dia de desvalorização em Nova York",0,0,0,0,0,0
Transparência e valorização do produtor: SCA testa novo protocolo para avalição dos cafés especiais,0,0,0,0,0,0
Café mantém dia de ajustes e recua em Nova York e Londres nesta 5ª feira,1,0,0,0,0,0
Preços do café atingem máximas de vários meses no Vietnã; prêmios caem na Indonésia,0,0,0,0,0,0
Itaú BBA: Baixa disponibilidade pode fazer café avançar mais em NY nos próximos meses,0,0,0,0,0,0
"Após altas, café arábica abre com quedas técnicas e realização em Nova York",0,0,0,0,0,0
"Arábica, conilon e físico têm mais um dia de alta expressiva com preocupação com oferta do BR",0,0,0,0,0,0
Cooabriel registra aumento de faturamento de 110% em dois anos,0,0,0,0,0,0
Incerteza com a safra brasileira mantém arábica acima de 190 cents/lbp em Nova York,0,1,0,0,0,0
Produtores encontrarão novas tecnologias no Simcafé da Cocapec,0,1,0,0,0,0
Preocupação com a safra brasileira não dá trégua e café estende os ganhos nesta 4ª feira,0,1,0,0,0,0
Café em NY tem mais uma sessão de fortes altas com preocupações na safra brasileira e dúvidas sobre os estoques mundiais,0,1,0,0,0,0
Café arábica em NY tem leves correções negativas enquanto conilon sobe em Londres,0,1,0,1,0,0
"Café tem semana agitada, volatilidade na entressafra, preocupação com oferta e encerra com alta",0,1,1,0,0,0
Insegurança financeira e de oferta faz café ter volatilidade ainda mais acentuada,0,1,0,1,0,0
ICE informa mercado que está estudando novas regras da UE e que poderá introduzir novos requisitos para recebimento de café,0,1,0,1,0,0
Safras aponta atraso na comercialização antecipada de café 2023/24 do Brasil,0,1,0,1,0,0
"Confirmando instabilidade esperada, arábica opera no negativo",0,1,0,1,0,0
"GCA aponta queda nos estoques de café verde e arábica sobe 1,84% em Nova York",0,1,0,1,0,0
Publicação apresenta metodologia para seleção assistida de cafeeiros com cafeína reduzida,0,1,0,1,0,0
Cecafé promove descarbonização do 9º Coffee Dinner & Summit,0,1,0,1,0,0
"Sem novidades, mas preocupado com oferta global, arábica tem dia de alta em NY",1,1,0,1,0,0
"Áreas de arábica agora têm excedente hídrico, que estende ciclo da safra e chama atenção para irrigação",1,0,0,1,0,0
"Com avanço de 13%, consumo estimado de café registra crescimento acima da taxa da população brasileira na última década, mostra Fiesp",1,1,0,1,0,0
Café tenta recuperar baixa e avança mais de 100 pontos em Nova York nesta 5ª,0,0,0,1,0,0
Estoques de café verde nos EUA caem ao menor nível em 6 meses,1,0,0,1,0,0
"Apesar da preocupação com oferta brasileira, arábica não sustenta alta e recua mais de 3%",1,0,0,1,0,0
Indicadores técnicos e safra brasileira de café: NY procura suporte; confira análise da hEDGEpoint,1,0,0,1,0,0
"Com ajustes nos preços, arábica recua mais de 2% em Nova York, mas monitora condições do Brasil",1,1,0,1,0,0
Café tem manhã de ajustes nos preços após alta expressiva em Nova York,0,0,0,1,0,0
Café/Cepea: Doenças nas lavouras do arábica deixam produtores em alerta,0,0,0,1,0,0
Café tem mais um dia de preocupação global e encerra com mais de 3% de alta em NY,0,0,0,1,0,0
"Oferta do Brasil limitada volta ao radar, café avança mais de 2% e ultrapassa 180 cents/lbp",0,0,0,1,0,0
"Mantendo tendência positiva, café estende ganhos na manhã desta 3ª em NY e Londres",1,1,0,1,0,0
Café: Chuva em excesso aumenta preocupação com tratos culturais e arábica abre semana com alta,1,1,0,1,0,0
ABIC participa de reuniões com o governo para discutir cenário atual do setor,1,1,0,1,0,0
Starbucks anuncia expansão de lojas para mais três capitais do Brasil,0,1,0,1,0,0
"Com baixa no dólar e de olho no Brasil, café vira e volta a operar no positivo em NY",0,1,0,1,0,0
Embarcadores debatem impactos da MP 1.153 no custo de transporte de cargas,0,1,0,1,0,0
Café começa semana com ajustes nos preços e recua em Nova York e Londres,0,1,0,1,0,0
Das geadas no Paraná ao café de 90 pontos e mais caro do Cerrado Mineiro: Conheça a história da família Naimeg,0,1,0,1,0,0
FEMAGRI 2023 supera expectativas e regista mais de R$ 200 milhões em orçamentos,1,1,0,1,0,0
"Em Dubai, cafés especiais brasileiros terão destaque na Gulfood 2023, a maior feira de alimentos e bebidas do Oriente Médio",1,0,1,0,0,0
Café tenta recuperar baixas dos últimos dias nesta 6ª feira,1,0,1,0,0,0
Segundo dia de FEMAGRI da Cooxupé alcança expectativas em negócios,1,0,0,0,0,0
"Exportação total de carne bovina em Janeiro têm receita de US$ 851,2 milhões e movimentação de 183,8 toneladas",1,1,1,0,0,0
Produtores de café buscam novas tecnologias para a lavoura na FEMAGRI,0,0,0,0,0,0
"Aguardando números do Brasil, café testa novas altas na manhã desta 5ª feira",0,0,0,0,0,0
"“O mercado de café é soberano e não temos o poder de interferência”, afirma presidente da Cooxupé",0,0,0,0,0,0
"IBGE vê alta de 5,7% na safra de café do Brasil em 2023; previsão supera a da Conab",0,0,0,0,0,0
"Preocupação com oferta segue no radar, mas café tem estabilidade nesta 4ª feira",0,0,0,0,0,0
Café/Cepea: Indicador do arábica registra oscilação,0,0,0,0,0,0
Começa hoje a FEMAGRI 2023,0,0,0,0,0,0
"Com Colômbia exportando menos em janeiro, café vira e encerra mais um pregão com alta",0,0,0,0,0,0
Após números da Colômbia café passa a operar apenas com ajustes em Nova York,1,1,1,1,0,0
Colômbia reporta problemas na formação dos frutos e queda de 10% nas exportações,1,0,0,0,0,0
"22ª FEMAGRI da Cooxupé começa nesta quarta, dia 08",1,1,1,0,0,0
Café monitora chuvas no Brasil e estende ganhos na manhã desta 3ª em NY,1,1,1,0,0,0
"Café: Chuvas atrapalham tratos, aumentam as preocupações e cotações sobem em NY e Londres",1,1,1,0,0,0
Expocaccer lança café premiado e recordista no leilão do 10º Prêmio da Região do Cerrado Mineiro,1,1,0,0,0,0
"Preço do café arábica deve cair em 2023 com aumento de safra do Brasil, diz pesquisa",0,1,1,1,0,0
Café tem suporte na preocupação com oferta e sobe mesmo em novo dia de alta no dólar,1,1,1,0,0,0
"Cooabriel investe na construção de sala de provas de café, que atenderá a padrões internacionais",1,1,1,1,0,0
"18 mil cafeicultores brasileiros terão acesso a seguro rural ""sob medida"" para safra 2022/2023",1,1,1,0,0,0
FEMAGRI tem espaços dedicados a diferentes experiências,0,1,0,1,1,0
Café começa semana avançando em Nova York e com estabilidade em Londres,0,1,1,0,0,0
"Nova safra de café do Brasil deve crescer 10% para 64 mi sacas, diz Comexim",0,0,1,0,0,0
"Café tem semana agitada e apesar da queda desta 6ª, avança 1,71% no acumulado",0,0,1,0,0,0
Insumos biológicos favorecem a qualidade do café,1,0,0,1,0,0
Café tem pressão do câmbio e cai mais de 2% nesta 6ª feira,1,0,1,1,0,0
Plantio consorciado de café e soja traz bons resultados no Sul de MG,0,0,0,0,0,0
Café tem ajustes e realização de lucros em Nova York nesta 6ª feira,0,0,1,0,0,0
"Exportações globais de café verde caem 7,7% em dezembro, diz OIC",0,0,1,0,0,0
Café tem dia de alta apoiado no dólar e nas preocupações com oferta global,0,0,1,0,0,0
Produtores de café buscam iniciativas sustentáveis na FEMAGRI da Cooxupé,0,0,0,0,0,0
"Com dólar em queda, café arábica sobe e volta a subir mais de 300 pontos em Nova York",0,0,0,0,0,0
Pesquisa demonstra Viabilidade Técnica e Econômica do Armazenamento Refrigerado de Cafés Especiais,0,0,0,0,0,0
Indecisão com a safra volta ao radar e café abre com valorização em NY e Londres,0,0,0,0,0,0
Cecafé realizará 9º Coffee Dinner & Summit em maio de 2023,1,0,1,1,0,0
"Café: Dia de ajustes e pressão com a safra de Honduras termina com 3,22% de queda em NY",1,0,1,1,0,0
Janeiro termina com 75 mil sacas de café certificado pendentes  de avaliação na ICE,1,0,1,1,0,0
"Rabobank vê oferta global de café quase equilibrada, leve alta para safra do Brasil",1,1,1,1,0,0
"Conilon: 2023 será mais um ano de ""queda de braço"" entre indústria e produção",1,1,1,1,0,0
Café tem maior valorização entre top 15 de venda aos árabes,1,1,1,1,0,0
"Sem novidades e em dia realização de lucros, café opera com ajustes técnicos nesta 4ª feira",1,1,1,0,0,0
Depois de intensa valorização café abre apenas com variação técnica em Nova York,0,0,1,0,0,0
Café/Cepea: Janeiro é marcado por alta de preços e reaquecimento do mercado doméstico,1,0,1,0,0,0
FEMAGRI: visitantes e expositores poderão calcular emissão de carbono para apoio de projetos ambientais,1,0,1,0,0,0
"Mercado tem boas expectativas com consumo, mas preocupação com oferta: Café sobe mais de 3%",1,0,0,0,0,0
"Café continua em alta, mercado é comprador, mas produtor ainda limita vendas",0,1,0,1,1,0
Oferta restrita do Brasil volta a preocupar e café encerra 1º pregão da semana com altas,0,1,0,1,1,0
Secretaria de Agricultura e Abastecimento reúne representantes do setor cafeeiro para tratar do Concurso Estadual de Qualidade e Sustentabilidade do Café de São Paulo,0,1,0,1,1,0
